,start,end,ajb9b3,ajdqnf,amsh7c,bay6g7,cjdk88,ctkbn4,dlokv6,dsdxd8,dtqb7d,elnfhc,habc8,hemmb2,hmnhx4,hnldm2,jac345,jahq76,jdf5g4,jfk535,jhgn9c,jkn7fc,jlgwxc,jlkm94,jmd5h8,jrrgxf,kab5zb,kah89f,kdcncc,kedgm9,krh5f5,lms8m4,lpnb79,mjpg95,mmg9n6,mtf7w2,mwwcn6,ngtp8b,nhm2p3,njd5zf,nm8c7,oro26b,pecxc9,pt7td,rrg3md,sanfz9,sbpc42,smdvw5,tah5z2,tcdzb7,tjdpzd,tlgdq9,vvmmvd,wahbf,wgocnc,zws2p8
10,1360589870000,1360590097000,0.0001,0.0001,1476.2888707037644,39.010555186170215,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1239.9749373433585,0.0001,73.72795352743562,0.0001,0.0001,10.106382978723405,0.0001,20.579837567869482,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1124.2160644867454,0.0001,4033.110119047619,166.66666666666666,4840.781664371685,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4671.689313290875,11.455278592375366,0.0001,0.0001,0.0001,0.0001,0.0001,13364.583333333334,0.0001,79.7872340425532
11,1360590097000,1360590324000,0.0001,0.0001,0.0001,39.22872340425532,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1065.2901785714287,0.0001,83.52726063829786,0.0001,0.0001,0.0001,0.0001,15.184859154929578,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,34274.467213227435,0.0001,5689.453125,0.0001,4575.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1759.3327648722745,14.274691358024691,0.0001,0.0001,0.0001,0.0001,0.0001,10378.305288461539,0.0001,0.0001
12,1360590324000,1360590551000,0.0001,0.0001,1424.7351317663815,0.0001,0.0001,15.078671328671327,0.0001,0.0001,0.0001,0.0001,0.0001,2078.6300505050503,0.0001,71.95135887632979,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,8989.23174264971,0.0001,0.0001,10382.8125,7116.174768518518,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6565.022348219718,0.0001,0.0001
13,1360590551000,1360590778000,0.0001,0.0001,2078.512286324786,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2393.1750541125543,0.0001,81.40791223404256,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3009.259259259259,0.0001,3818.627450980392,0.0001,8416.007965686274,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4646.697509988881,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,929.9082552836808,0.0001,79.7872340425532
14,1360590778000,1360591005000,0.0001,0.0001,4890.625,0.0001,0.0001,15.845070422535212,0.0001,0.0001,0.0001,0.0001,0.0001,863.266369047619,0.0001,67.71154115341545,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,16.843971631205676,0.0001,44751.18068609022,0.0001,0.0001,0.0001,0.0001,4235.677083333333,0.0001,4754.878472222222,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2848.678915462492,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,27.14821939223047,0.0001,77.41988145469158
15,1360591005000,1360591232000,0.0001,0.0001,28339.43220717901,276.3495299545993,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1455.5059523809523,0.0001,71.65480259269627,0.0001,0.0001,1833.4388345534965,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,9678.590248925773,0.0001,0.0001,1063.2905082079212,0.0001,3562.5,0.0001,1402.901785714286,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6635.010653409091,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1940.0998059480203,0.0001,79.7872340425532
16,1360591232000,1360591459000,0.0001,0.0001,4408.653846153846,323.6382952013485,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,218.75,0.0001,83.33666344567665,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3438.0767631038448,0.0001,0.0001,13.202560480136754,0.0001,0.0001,7125.0,1915.1785714285716,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,9.09090909090909,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
17,1360591459000,1360591686000,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,913.4432164634147,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,16.843971631205676,0.0001,0.0001,0.0001,44.90458478515408,24.064424648064357,0.0001,1177.3033976073593,0.0001,10174.464911115017,7125.0,42839.192708333336,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6799.784958964647,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
18,1360591686000,1360591913000,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2130.3199404761904,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,15.95744680851064,0.0001,89.51580139902944,0.0001,0.0001,602.005627573358,0.0001,3773.5755450115885,791.6666666666666,3592.5021701388887,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6780.369543650793,18.566176470588236,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,79.7872340425532
19,1360591913000,1360592140000,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1642.1486801242236,0.0001,0.0001,0.0001,0.0001,10.120779535673153,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,90.48925494868035,33.333333333333336,0.0001,228.9596850668401,0.0001,70368.11806911482,43958.333333333336,3294.6428571428573,0.0001,0.0001,0.0001,47.39010989010989,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6292.534722222222,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
20,1360592140000,1360592367000,0.0001,0.0001,4890.625,0.0001,0.0001,0.0001,0.0001,12.392241379310345,0.0001,0.0001,0.0001,218.75,0.0001,0.0001,0.0001,0.0001,10.106382978723405,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,27314.416678207086,0.0001,69060.17643742402,0.0001,48365.67403950216,0.0001,0.0001,0.0001,0.0001,0.0001,15.845070422535212,0.0001,0.0001,0.0001,0.0001,0.0001,2656.799363830614,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
21,1360592367000,1360592594000,0.0001,0.0001,2085.2163461538457,0.0001,0.0001,0.0001,0.0001,25.13586956521739,0.0001,0.0001,0.0001,1173.644649621212,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2821.0486990154714,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,20.362481032531228,0.0001,221995.69798876872,0.0001,43533.365885416664,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5885.523997673782,0.0001,0.0001,0.0001,2375.0,0.0001,0.0001,0.0001,0.0001,80.64516129032256
22,1360592594000,1360592821000,0.0001,0.0001,3130.859375,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,725.6527326839825,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,18900.16547009171,0.0001,0.0001,0.0001,0.0001,25.53763440860215,0.0001,740.957588511912,0.0001,40529.10302813086,0.0001,731.8978812544266,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4240.036784208197,0.0001,0.0001,0.0001,1343.75,0.0001,0.0001,0.0001,0.0001,0.0001
23,1360592821000,1360593048000,0.0001,0.0001,14119.700951769997,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,11.556952662721894,0.0001,0.0001,0.0001,11.488970588235293,0.0001,0.0001,1821.470238907074,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3869.121211370475,0.0001,33325.94857725839,0.0001,10649.83664172366,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,11.081231454005934,0.0001,0.0001,0.0001,2050.0,0.0001,0.0001,0.0001,0.0001,0.0001
24,1360593048000,1360593275000,0.0001,0.0001,8044.627062002756,3871.5409707597205,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1288.3184523809525,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3562.5,0.0001,0.0001,10.195035460992909,0.0001,0.0001,0.0001,53.19365939449595,0.0001,11722.184621783226,0.0001,35421.364182692305,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2654.2489628427124,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,66.82180851063829
25,1360593275000,1360593502000,0.0001,0.0001,20756.985795402517,83.81835467772969,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,672.6753048780488,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,63.48046075235362,0.0001,16895.822725114744,0.0001,421.875,0.0001,0.0001,0.0001,79.03386935645,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2907.28125,0.0001,20269.880761889337,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
26,1360593502000,1360593729000,0.0001,0.0001,21626.799733735996,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,281.25,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,221.59090909090907,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,196.5051527078405,9.21474358974359,1830.8552805663478,7885.821601256656,12280.804730705808,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6475.766782407408,0.0001,58.18858045212766,16.07142857142857,0.0001,0.0001,0.0001,0.0001,0.0001,66.11842105263158
27,1360593729000,1360593956000,0.0001,0.0001,11665.104166666666,197.53237862833492,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,31135.58654985699,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,389.09744180223487,0.0001,4253.90625,17346.649152042213,43601.42852643728,0.0001,34.21431737588652,0.0001,15.95744680851064,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,158.85871038278768,0.0001,2588.4610469827585,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
28,1360593956000,1360594183000,0.0001,0.0001,4890.625,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,405.0426003734826,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3243.0989583333335,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,15946.732954545454,0.0001,4128.90625,3029.4446378913867,915.6692207780515,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4266.573302844147,0.0001,3570.0589447749953,0.0001,653.125,0.0001,76439.52260589374,0.0001,0.0001,0.0001,0.0001,0.0001
29,1360594183000,1360594410000,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,667.75461959381,0.0001,0.0001,3741.677276030414,0.0001,0.0001,0.0001,44.80652527527527,0.0001,635.4166666666666,1830.0189393939397,0.0001,29.668367346938773,0.0001,0.0001,0.0001,0.0001,0.0001,359.375,4629.8828125,3562.5,3430.6084809629874,0.0001,29.33673469387755,0.0001,32.543103448275865,0.0001,0.0001,0.0001,0.0001,0.0001,3179.1255663660854,0.0001,9401.533489754716,0.0001,0.0001,29.947916666666664,482.2198275862069,0.0001,0.0001,0.0001,0.0001,66.82180851063829
30,1360594410000,1360594637000,7125.0,0.0001,221.59090909090907,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,698.3666775103014,0.0001,0.0001,3955.0664340484796,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,972.4127474883583,54.46428571428571,33.333333333333336,15.845070422535212,0.0001,0.0001,0.0001,6923.661800477626,76.93365102639295,3266.2349553551894,0.0001,3670.5320948013577,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3830.991602702241,0.0001,10625.291410444577,0.0001,0.0001,56.06617647058823,59.5703125,0.0001,0.0001,2654.7580400997044,0.0001,0.0001
31,1360594637000,1360594864000,7061.967268892035,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2421.4743589743584,0.0001,0.0001,10837.24152364944,0.0001,3367.5163034491216,0.0001,52.951388888888886,0.0001,0.0001,5861.894846745576,0.0001,0.0001,56.06617647058823,0.0001,0.0001,0.0001,0.0001,7.728494623655913,31066.084956709958,0.0001,14039.5774976875,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,57.98733618951613,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1931.4988725134535,0.0001,0.0001
32,1360594864000,1360595091000,5343.75,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,38.56382978723404,0.0001,54.46428571428571,506.3001336898396,0.0001,65.70671255732265,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,635.4166666666666,3895.8333333333335,0.0001,2205.4104288685603,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5937.5,0.0001,188.62513354700855,499.18754704026867,0.0001,0.0001,72205.12304676454,0.0001,0.0001,1885.0336893709741,0.0001,66.82180851063829
33,1360595091000,1360595318000,52.951388888888886,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,48.87820512820513,0.0001,48.87820512820513,0.0001,0.0001,1018.4996949039216,0.0001,5269.0515350877195,0.0001,0.0001,0.0001,0.0001,0.0001,11.388483965014577,16.187050359712227,0.0001,0.0001,0.0001,0.0001,59.5703125,55.28846153846153,908.887983106733,0.0001,7863.44975490196,0.0001,0.0001,0.0001,5496.323529411765,0.0001,0.0001,0.0001,0.0001,0.0001,52.951388888888886,0.0001,0.0001,724.2439641481321,0.0001,7125.0,4055.032973187133,0.0001,0.0001,0.0001,0.0001,11.432926829268293
34,1360595318000,1360595545000,593.75,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,834.375,0.0001,0.0001,993.1232739961188,0.0001,21.955818965517242,0.0001,0.0001,0.0001,0.0001,4476.5625,0.0001,0.0001,51.52027027027027,0.0001,0.0001,0.0001,0.0001,0.0001,5024.2908936823405,0.0001,7304.976851851851,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6400.249255952381,0.0001,3477.5114304377903,383.90748254711104,0.0001,0.0001,17496.557511351544,0.0001,0.0001,10013.581727353729,0.0001,7295.384530141843
35,1360595545000,1360595772000,7125.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1162.6157407407406,0.0001,95.31144843765733,0.0001,0.0001,0.0001,15.184859154929578,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1419.9169735406438,0.0001,4828.776041666667,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6242.1733639070735,7121.368399081641,0.0001,7125.0,22322.40499290433,0.0001,0.0001,15242.92715136691,0.0001,5533.172257833182
36,1360595772000,1360595999000,3588.9756944444443,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,7194.1662101239735,0.0001,61.49193548387097,0.0001,9512.090773809523,0.0001,0.0001,48.87820512820513,0.0001,10.14957264957265,0.0001,43.19718567251462,0.0001,0.0001,51.52027027027027,0.0001,35372.197512257495,0.0001,0.0001,0.0001,0.0001,0.0001,3.7048969072164954,2525.4307084759207,0.0001,286.98575949367086,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2119.799741002246,0.0001,1475.2072704081634,7024.186489687878,0.0001,57.765151515151516,18694.599507234172,0.0001,0.0001,0.0001,0.0001,27733.25123914686
37,1360595999000,1360596226000,67805.60325091575,0.0001,0.0001,1906.25,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1040.5427631578948,0.0001,0.0001,1973.9552508054223,0.0001,0.0001,0.0001,44302.82281521596,0.0001,0.0001,56.06617647058823,0.0001,138143.103909079,0.0001,0.0001,0.0001,51.52027027027027,50.16447368421053,0.0001,1577.6278572455435,0.0001,57458.793979501315,0.0001,52.951388888888886,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,942.4370659722222,0.0001,57.765151515151516,893.1688486085352,0.0001,56.06617647058823,50.16447368421053,0.0001,0.0001,0.0001,56.06617647058823,48436.55356229096
38,1360596226000,1360596453000,1213.2601351351352,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,54.46428571428571,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1393.214588266308,0.0001,0.0001,0.0001,6226.338485663083,0.0001,51.52027027027027,10.106382978723405,0.0001,163.2520109913727,0.0001,0.0001,0.0001,0.0001,2375.0,0.0001,1154.78515625,0.0001,94836.6379310345,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5203.8974391297,0.0001,2258.738691125659,392.5197958280705,50.1992376992377,0.0001,0.0001,0.0001,0.0001,5625.492725029484,0.0001,26397.038738302945
39,1360596453000,1360596680000,7125.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2083.3333333333335,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,984.3749999999999,0.0001,0.0001,0.0001,674.0850539434524,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,32786.07684576023,0.0001,3899.2745535714284,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,16691.90723764798,0.0001,0.0001,547.1994990083723,0.0001,0.0001,2171.0538185567802,0.0001,0.0001,2974.654037085409,0.0001,34566.950781200285
40,1360596680000,1360596907000,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,239419.69110230549,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,29.076302090692828,0.0001,238.50842198581563,0.0001,0.0001,0.0001,0.0001,39.473684210526315,0.0001,3562.5,0.0001,0.0001,0.0001,0.0001,0.0001,2097.2807574370077,3602.120535714286,0.0001,3812.5,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6782.958823674268,0.0001,4371.09375,1030.884567696534,0.0001,10607.291666666666,2906.6419423825455,0.0001,0.0001,2559.1439746059054,0.0001,81508.18220774189
