,start,end,ajb9b3,ajdqnf,amsh7c,bay6g7,cjdk88,ctkbn4,dlokv6,dsdxd8,dtqb7d,elnfhc,habc8,hemmb2,hmnhx4,hnldm2,jac345,jahq76,jdf5g4,jfk535,jhgn9c,jkn7fc,jlgwxc,jlkm94,jmd5h8,jrrgxf,kab5zb,kah89f,kdcncc,kedgm9,krh5f5,lms8m4,lpnb79,mjpg95,mmg9n6,mtf7w2,mwwcn6,ngtp8b,nhm2p3,njd5zf,nm8c7,oro26b,pecxc9,pt7td,rrg3md,sanfz9,sbpc42,smdvw5,tah5z2,tcdzb7,tjdpzd,tlgdq9,vvmmvd,wahbf,wgocnc,zws2p8
10,1359985070000,1359985297000,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1087.019751082251,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1501.6163793103449,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,7125.0,3199.3904532967035,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4315.917184667185,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
11,1359985297000,1359985524000,0.0001,0.0001,3192.504091653028,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1272.526683087028,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,107.58758870470422,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,15.95744680851064,0.0001,0.0001,0.0001,2866.717634740407,0.0001,4209.1796875,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1246.7906059453287,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
12,1359985524000,1359985751000,0.0001,0.0001,2946.459441489362,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,37.326388888888886,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6592.7839944083835,0.0001,0.0001,0.0001,0.0001,2423.908624620061,3562.5,421.875,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1944.4054162549405,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
13,1359985751000,1359985978000,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1080.913457916029,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,73.80319148936171,2023.7487267634326,0.0001,0.0001,0.0001,0.0001,0.0001,3120.134533799104,0.0001,0.0001,0.0001,9.593465045592707,6007.8125,0.0001,1635.8305355230411,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4168.29051253207,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
14,1359985978000,1359986205000,0.0001,0.0001,2716.6417331560283,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1892.7283653846152,0.0001,0.0001,0.0001,0.0001,0.0001,39.8936170212766,0.0001,151.96759259259258,0.0001,0.0001,0.0001,0.0001,0.0001,8568.764627318857,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3078.125,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1650.9887639436308,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,123.14523381294963,0.0001,0.0001
15,1359986205000,1359986432000,0.0001,0.0001,10.084971150378651,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3710.44921875,0.0001,0.0001,0.0001,0.0001,0.0001,3416.3793599201504,15.95744680851064,0.0001,0.0001,0.0001,7125.0,7125.0,3223.0902777777774,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,19.166666666666668,0.0001,4286.770161161513,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
16,1359986432000,1359986659000,0.0001,0.0001,6007.8125,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1047.873590225564,11.388483965014577,0.0001,0.0001,0.0001,0.0001,0.0001,73.80319148936171,76.10479797979798,0.0001,0.0001,0.0001,0.0001,0.0001,178.44202898550725,0.0001,0.0001,0.0001,16.874050151975684,6007.8125,0.0001,656.25,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,32.608695652173914,0.0001,2753.121644415766,0.0001,0.0001,0.0001,32661.23089053798,0.0001,0.0001,0.0001,0.0001,0.0001
17,1359986659000,1359986886000,0.0001,0.0001,7125.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,978.1021062271063,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3826.5625,0.0001,0.0001,0.0001,0.0001,0.0001,169.73079004329006,0.0001,0.0001,45592.63000318351,0.0001,0.0001,29296.92836364758,3513.90180999556,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1911.0522823034482,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,12019.648073003447,0.0001,0.0001
18,1359986886000,1359987113000,0.0001,0.0001,4226.5625,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1436.2599206349207,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1797.1261160714284,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,29222.3192374027,0.0001,9460.578217005888,2452.364042207792,4997.800595238095,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2450.0176567919166,0.0001,0.0001,0.0001,40797.36019475019,0.0001,0.0001,1664.8441882068876,0.0001,0.0001
19,1359987113000,1359987340000,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,24573.226950354612,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,76.29654255319149,1205.0056449376386,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4291.555971127937,0.0001,5134.157897290324,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,187.25214881215877,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
20,1359987340000,1359987567000,0.0001,0.0001,2593.75,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1418.0410879629628,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,67.95562709966404,57.51819667260844,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6828.734485815603,0.0001,4078.2709336818607,0.0001,543.6197916666666,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4500.812451996928,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3126.502018010452,0.0001,0.0001
21,1359987567000,1359987794000,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,903.6614343317972,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3407.5275166775173,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,17.094086469086466,2967.0138888888887,7125.0,3691.3215426098996,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2678.914513663155,0.0001,0.0001,0.0001,90624.38172463504,0.0001,0.0001,3748.7682911706347,0.0001,0.0001
22,1359987794000,1359988021000,0.0001,0.0001,4226.5625,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,537.5,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,70.3125,2517.978727263932,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2375.0,0.0001,2419.07418385368,0.0001,30134.555402787868,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,112.36773307337823,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3270.51936159079,0.0001,0.0001
23,1359988021000,1359988248000,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,799.3964947089947,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5570.313748467377,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,7125.0,0.0001,2635.904451194848,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,28895.674312853836,0.0001,0.0001,0.0001,3094.9031471426765,0.0001,0.0001,42454.28913582407,0.0001,0.0001
24,1359988248000,1359988475000,0.0001,0.0001,32854.915893108264,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,498.51027061476617,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,49.451462765957444,43.312404322505934,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4252.732120310246,11415.082507726005,24619.23676408343,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,72639.9007326523,0.0001,1676.8512004050433,0.0001,8135.280207113584,0.0001,922.4218932487772,0.0001,0.0001,6398.904241558671,0.0001,0.0001
25,1359988475000,1359988702000,0.0001,0.0001,25475.488489455794,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1434.5238095238094,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,70.3125,99.75492357436802,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2172.0920138888887,13101.5625,406.25,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,32.608695652173914,0.0001,0.0001,0.0001,1776.6546628510964,0.0001,37666.071428571435,0.0001,130.94861660079053,0.0001,0.0001,3643.505859375,0.0001,0.0001
26,1359988702000,1359988929000,0.0001,0.0001,17495.34729477074,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1204.8080460933284,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3440.1498538011692,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1187.5,0.0001,3562.5,9123.9666005291,143.8952148257422,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,15.845070422535212,0.0001,0.0001,0.0001,3445.028131339272,0.0001,0.0001,0.0001,812.6273890670944,0.0001,0.0001,640.9447034447035,0.0001,0.0001
27,1359988929000,1359989156000,0.0001,0.0001,17428.784137310646,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1037.1482487922706,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,70.94764837625979,55.49094176143357,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1237.4377525497703,3138.0312340845094,135.41666666666666,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,863.3742559523811,0.0001,0.0001,0.0001,2157.8076685219544,0.0001,17263.376815940497,0.0001,0.0001,0.0001,0.0001,3699.055838178295,0.0001,0.0001
28,1359989156000,1359989383000,0.0001,0.0001,4553.441318727399,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1471.6331845238094,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,26.770703608956268,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,28.267477203647413,185.66706730769232,28313.68086978381,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5853.158329043344,0.0001,0.0001,0.0001,2375.0,0.0001,0.0001,2533.333333333333,0.0001,0.0001
29,1359989383000,1359989610000,0.0001,0.0001,1536.830357142857,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,583.3333333333334,0.0001,0.0001,0.0001,0.0001,0.0001,23988.10139046276,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1613.8459512416212,0.0001,9201.585773568278,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,7125.0,0.0001,43.66027875644277,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,87.22022334477063,0.0001,0.0001
30,1359989610000,1359989837000,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,13669.742672376917,0.0001,6871.875,0.0001,0.0001,0.0001,0.0001,0.0001,3024.3004850376938,2105.569579212671,20.040317292766048,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5056.102144383394,0.0001,52137.519285896866,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,74.77859189885444,0.0001,0.0001,0.0001,7125.0,0.0001,0.0001,2213.7467567155068,0.0001,0.0001
31,1359989837000,1359990064000,0.0001,0.0001,203.125,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,31007.958441165418,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,8557.917644215984,78.73448581560284,65.76897804576377,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,7125.0,0.0001,2991.7708333333335,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4675.898984950288,0.0001,0.0001,0.0001,54131.997014291745,0.0001,0.0001,8798.607037434242,0.0001,0.0001
32,1359990064000,1359990291000,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2612.465772972238,0.0001,3644.0522463239627,0.0001,0.0001,0.0001,0.0001,0.0001,30044.58056538317,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2075.4660551660218,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,18364.583333333332,0.0001,0.0001,0.0001,147224.4415276261,0.0001,0.0001,4370.609516681945,0.0001,0.0001
33,1359990291000,1359990518000,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1247.654598308668,0.0001,45671.03417006426,0.0001,0.0001,0.0001,0.0001,0.0001,9509.059485291833,43.14415389740173,15.006750289417562,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2426.967585965781,0.0001,1944.9499881628788,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1402.9947916666665,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
34,1359990518000,1359990745000,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,11744.658147851833,0.0001,4154.324927938397,0.0001,10542.410714285716,0.0001,0.0001,0.0001,0.0001,0.0001,95.67708589728136,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2488.2265692568426,0.0001,4540.350913621262,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3571.529186958875,0.0001,0.0001,16.927083333333332,0.0001,0.0001,0.0001,1054.059829059829,0.0001,0.0001
35,1359990745000,1359990972000,0.0001,0.0001,0.0001,200.89285714285717,0.0001,0.0001,0.0001,16415.213375078216,0.0001,2900.5681818181815,0.0001,5537.887286324786,0.0001,0.0001,0.0001,0.0001,0.0001,2615.2478284928657,69.55645161290322,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,16.836240310077518,5008.912202380952,0.0001,2416.9560185185182,0.0001,0.0001,0.0001,49.93839403774492,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1947.3721590909092,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
36,1359990972000,1359991199000,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,13518.806040171048,0.0001,2866.4772727272725,0.0001,7184.660793744775,0.0001,0.0001,0.0001,0.0001,0.0001,16487.387209992758,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,22.306461269227228,1728.6858974358972,0.0001,3191.9808201058204,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,19359.761218841875,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,17.375886524822693,0.0001,0.0001
37,1359991199000,1359991426000,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6292.172506999508,0.0001,2909.036075367647,0.0001,460.90218812116495,0.0001,0.0001,0.0001,0.0001,0.0001,14780.607419661745,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,16.70048701298701,2333.333333333333,0.0001,12260.02228502396,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,20055.713181251656,0.0001,31.914893617021278,0.0001,11.842105263157894,0.0001,0.0001,0.0001,0.0001,0.0001
38,1359991426000,1359991653000,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,139.79315806068834,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3337.629576508769,47.87234042553192,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1017.857142857143,0.0001,5844.654637896825,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,25382.12330271905,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,10.14957264957265,0.0001,0.0001
39,1359991653000,1359991880000,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,129.27027329749103,192.48416825979777,0.0001,3428.59100877193,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2887.7927027644528,54253.16870324746,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,718.75,0.0001,0.0001,3064.174107142857,0.0001,0.0001,0.0001,68.58552631578948,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,23314.944156501017,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,10.106382978723405,0.0001,0.0001
40,1359991880000,1359992107000,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3245.8488707983197,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1296.0383108231606,11725.493614525169,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1996.2418415839038,0.0001,1157.87362169835,0.0001,0.0001,0.0001,13.719512195121952,0.0001,0.0001,0.0001,0.0001,0.0001,775.6594902823,0.0001,3811.0005026423332,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
41,1359992107000,1359992334000,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6026.370937340958,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1169.3916447524293,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,8.030726256983241,4659.962797619047,0.0001,406.25,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,7532.853303004112,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1304.7745174702472,0.0001,0.0001
42,1359992334000,1359992561000,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5832.235518253154,0.0001,99252.73541114059,0.0001,0.0001,0.0001,0.0001,0.0001,208.22192513368984,52746.745629031015,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,17718.836390254783,4226.5625,0.0001,3410.15625,0.0001,0.0001,0.0001,69.31515957446808,0.0001,0.0001,0.0001,0.0001,0.0001,1783.8924632352941,0.0001,3742.1875,0.0001,0.0001,0.0001,74.0543110500821,0.0001,0.0001,972.3808387191539,0.0001,0.0001
